Plate,Dispensedwell,Dispensedrow,Dispensedcol,Nonrandomwell,Nonrandomrow,Nonrandomcol,xMIC,Replicate,Short
10,E09,5,9,G09,7,9,0.125xMIC,4,drug_67
10,E10,5,10,F06,6,6,1xMIC,2,drug_67
10,F03,6,3,C06,3,6,1xMIC,3,drug_67
10,F04,6,4,E06,5,6,1xMIC,4,drug_67
10,F05,6,5,D05,4,5,2xMIC,6,drug_67
10,F06,6,6,F08,6,8,0.25xMIC,5,drug_67
10,F07,6,7,G06,7,6,1xMIC,5,drug_67
10,F08,6,8,F04,6,4,4xMIC,3,drug_67
10,F09,6,9,C04,3,4,4xMIC,4,drug_67
10,F10,6,10,D09,4,9,0.125xMIC,5,drug_67
10,G03,7,3,E04,5,4,4xMIC,5,drug_67
10,G04,7,4,F09,6,9,0.125xMIC,6,drug_67
10,G05,7,5,F07,6,7,0.5xMIC,4,drug_67
10,G06,7,6,G04,7,4,4xMIC,6,drug_67
10,G07,7,7,D07,4,7,0.5xMIC,5,drug_67
10,G08,7,8,G07,7,7,0.5xMIC,6,drug_67
10,G09,7,9,C08,3,8,0.25xMIC,6,drug_67
10,G10,7,10,D06,4,6,1xMIC,6,drug_67
11,B03,2,3,D05,4,5,2xMIC,1,drug_68
11,B04,2,4,C03,3,3,8xMIC,1,drug_68
11,B05,2,5,G08,7,8,0.25xMIC,1,drug_68
11,B06,2,6,E07,5,7,0.5xMIC,1,drug_68
11,B07,2,7,B05,2,5,2xMIC,2,drug_68
11,B08,2,8,B07,2,7,0.5xMIC,2,drug_68
11,B09,2,9,D06,4,6,1xMIC,1,drug_68
11,B10,2,10,C07,3,7,0.5xMIC,3,drug_68
11,C03,3,3,E06,5,6,1xMIC,2,drug_68
11,C04,3,4,G09,7,9,0.125xMIC,1,drug_68
11,C05,3,5,F07,6,7,0.5xMIC,4,drug_68
11,C06,3,6,D07,4,7,0.5xMIC,5,drug_68
11,C07,3,7,B04,2,4,4xMIC,1,drug_68
11,C08,3,8,C06,3,6,1xMIC,3,drug_68
11,C09,3,9,F05,6,5,2xMIC,3,drug_68
11,C10,3,10,E03,5,3,8xMIC,2,drug_68
11,D03,4,3,F03,6,3,8xMIC,3,drug_68
11,D04,4,4,F08,6,8,0.25xMIC,2,drug_68
11,D05,4,5,G04,7,4,4xMIC,2,drug_68
11,D06,4,6,B06,2,6,1xMIC,4,drug_68
11,D07,4,7,G07,7,7,0.5xMIC,6,drug_68
11,D08,4,8,B08,2,8,0.25xMIC,3,drug_68
11,D09,4,9,F09,6,9,0.125xMIC,2,drug_68
11,D10,4,10,E05,5,5,2xMIC,4,drug_68
11,E03,5,3,C05,3,5,2xMIC,5,drug_68
11,E04,5,4,F04,6,4,4xMIC,3,drug_68
11,E05,5,5,E09,5,9,0.125xMIC,3,drug_68
11,E06,5,6,G05,7,5,2xMIC,6,drug_68
11,E07,5,7,D04,4,4,4xMIC,4,drug_68
11,E08,5,8,F10,6,10,0.000xMIC,1,drug_68
11,E09,5,9,E10,5,10,0.000xMIC,2,drug_68
11,E10,5,10,C08,3,8,0.25xMIC,4,drug_68
11,F03,6,3,C09,3,9,0.125xMIC,4,drug_68
11,F04,6,4,D10,4,10,0.000xMIC,3,drug_68
11,F05,6,5,G03,7,3,8xMIC,4,drug_68
11,F06,6,6,D09,4,9,0.125xMIC,5,drug_68
11,F07,6,7,B09,2,9,0.125xMIC,6,drug_68
11,F08,6,8,D03,4,3,8xMIC,5,drug_68
11,F09,6,9,E04,5,4,4xMIC,5,drug_68
11,F10,6,10,B03,2,3,8xMIC,6,drug_68
11,G03,7,3,B10,2,10,0.000xMIC,4,drug_68
11,G04,7,4,G10,7,10,0.000xMIC,5,drug_68
11,G05,7,5,C04,3,4,4xMIC,6,drug_68
11,G06,7,6,G06,7,6,1xMIC,5,drug_68
11,G07,7,7,F06,6,6,1xMIC,6,drug_68
11,G08,7,8,E08,5,8,0.25xMIC,5,drug_68
11,G09,7,9,C10,3,10,0.000xMIC,6,drug_68
11,G10,7,10,D08,4,8,0.25xMIC,6,drug_68
12,B03,2,3,F10,6,10,0.000xMIC,1,drug_69
12,B04,2,4,C04,3,4,4xMIC,1,drug_69
12,B05,2,5,D04,4,4,4xMIC,2,drug_69
12,B06,2,6,G07,7,7,0.5xMIC,1,drug_69
12,B07,2,7,G04,7,4,4xMIC,3,drug_69
12,B08,2,8,F03,6,3,8xMIC,1,drug_69
12,B09,2,9,D08,4,8,0.25xMIC,1,drug_69
12,B10,2,10,F08,6,8,0.25xMIC,2,drug_69
12,C03,3,3,C08,3,8,0.25xMIC,3,drug_69
12,C04,3,4,B08,2,8,0.25xMIC,4,drug_69
12,C05,3,5,F05,6,5,2xMIC,1,drug_69
12,C06,3,6,E07,5,7,0.5xMIC,2,drug_69
12,C07,3,7,C09,3,9,0.125xMIC,1,drug_69
12,C08,3,8,B07,2,7,0.5xMIC,3,drug_69
12,C09,3,9,C06,3,6,1xMIC,1,drug_69
12,C10,3,10,D10,4,10,0.000xMIC,2,drug_69
12,D03,4,3,B03,2,3,8xMIC,2,drug_69
12,D04,4,4,D09,4,9,0.125xMIC,2,drug_69
12,D05,4,5,D03,4,3,8xMIC,3,drug_69
12,D06,4,6,G03,7,3,8xMIC,4,drug_69
12,D07,4,7,D07,4,7,0.5xMIC,4,drug_69
12,D08,4,8,E03,5,3,8xMIC,5,drug_69
12,D09,4,9,E10,5,10,0.000xMIC,3,drug_69
12,D10,4,10,B06,2,6,1xMIC,2,drug_69
12,E03,5,3,G08,7,8,0.25xMIC,5,drug_69
12,E04,5,4,E05,5,5,2xMIC,2,drug_69
12,E05,5,5,C05,3,5,2xMIC,3,drug_69
12,E06,5,6,F06,6,6,1xMIC,3,drug_69
12,E07,5,7,C10,3,10,0.000xMIC,4,drug_69
12,E08,5,8,F04,6,4,4xMIC,4,drug_69
12,E09,5,9,F07,6,7,0.5xMIC,5,drug_69
12,E10,5,10,E06,5,6,1xMIC,4,drug_69
12,F03,6,3,G06,7,6,1xMIC,5,drug_69
12,F04,6,4,B10,2,10,0.000xMIC,5,drug_69
12,F05,6,5,E08,5,8,0.25xMIC,6,drug_69
12,F06,6,6,B09,2,9,0.125xMIC,3,drug_69
12,F07,6,7,G05,7,5,2xMIC,4,drug_69
12,F08,6,8,E04,5,4,4xMIC,5,drug_69
12,F09,6,9,B05,2,5,2xMIC,5,drug_69
12,F10,6,10,D05,4,5,2xMIC,6,drug_69
12,G03,7,3,C07,3,7,0.5xMIC,6,drug_69
12,G04,7,4,F09,6,9,0.125xMIC,4,drug_69
12,G05,7,5,G10,7,10,0.000xMIC,6,drug_69
12,G06,7,6,E09,5,9,0.125xMIC,5,drug_69
12,G07,7,7,G09,7,9,0.125xMIC,6,drug_69
12,G08,7,8,D06,4,6,1xMIC,6,drug_69
12,G09,7,9,B04,2,4,4xMIC,6,drug_69
12,G10,7,10,C03,3,3,8xMIC,6,drug_69
24,B03,2,3,B07,2,7,0.5xMIC,1,drug_86
24,B04,2,4,B10,2,10,0.000xMIC,1,drug_86
24,B05,2,5,E06,5,6,1xMIC,1,drug_86
24,B06,2,6,B08,2,8,0.25xMIC,1,drug_86
24,B07,2,7,C05,3,5,2xMIC,1,drug_86
24,B08,2,8,D09,4,9,0.125xMIC,1,drug_86
24,B09,2,9,E09,5,9,0.125xMIC,2,drug_86
24,B10,2,10,B04,2,4,4xMIC,1,drug_86
24,C03,3,3,C10,3,10,0.000xMIC,2,drug_86
24,C04,3,4,B05,2,5,2xMIC,2,drug_86
24,C05,3,5,C09,3,9,0.125xMIC,3,drug_86
24,C06,3,6,F09,6,9,0.125xMIC,4,drug_86
24,C07,3,7,F10,6,10,0.000xMIC,3,drug_86
24,C08,3,8,G09,7,9,0.125xMIC,5,drug_86
24,C09,3,9,D03,4,3,8xMIC,1,drug_86
24,C10,3,10,E04,5,4,4xMIC,2,drug_86
24,D03,4,3,D06,4,6,1xMIC,2,drug_86
24,D04,4,4,C07,3,7,0.5xMIC,2,drug_86
24,D05,4,5,E07,5,7,0.5xMIC,3,drug_86
24,D06,4,6,B06,2,6,1xMIC,3,drug_86
24,D07,4,7,G03,7,3,8xMIC,2,drug_86
24,D08,4,8,B09,2,9,0.125xMIC,6,drug_86
24,D09,4,9,E10,5,10,0.000xMIC,4,drug_86
24,D10,4,10,F05,6,5,2xMIC,3,drug_86
24,E03,5,3,C08,3,8,0.25xMIC,2,drug_86
24,E04,5,4,E08,5,8,0.25xMIC,3,drug_86
24,E05,5,5,D10,4,10,0.000xMIC,5,drug_86
24,E06,5,6,D04,4,4,4xMIC,3,drug_86
24,E07,5,7,G07,7,7,0.5xMIC,4,drug_86
24,E08,5,8,G06,7,6,1xMIC,4,drug_86
24,E09,5,9,C04,3,4,4xMIC,4,drug_86
24,E10,5,10,G08,7,8,0.25xMIC,4,drug_86
24,F03,6,3,F08,6,8,0.25xMIC,5,drug_86
24,F04,6,4,F07,6,7,0.5xMIC,5,drug_86
24,F05,6,5,D08,4,8,0.25xMIC,6,drug_86
24,F06,6,6,F04,6,4,4xMIC,5,drug_86
24,F07,6,7,F03,6,3,8xMIC,3,drug_86
24,F08,6,8,G05,7,5,2xMIC,4,drug_86
24,F09,6,9,C06,3,6,1xMIC,5,drug_86
24,F10,6,10,C03,3,3,8xMIC,4,drug_86
24,G03,7,3,D07,4,7,0.5xMIC,6,drug_86
24,G04,7,4,G10,7,10,0.000xMIC,6,drug_86
24,G05,7,5,D05,4,5,2xMIC,5,drug_86
24,G06,7,6,E05,5,5,2xMIC,6,drug_86
24,G07,7,7,E03,5,3,8xMIC,5,drug_86
24,G08,7,8,F06,6,6,1xMIC,6,drug_86
24,G09,7,9,G04,7,4,4xMIC,6,drug_86
24,G10,7,10,B03,2,3,8xMIC,6,drug_86
15,B03,2,3,C07,3,7,0.5xMIC,1,drug_70
15,B04,2,4,B06,2,6,1xMIC,1,drug_70
15,B05,2,5,E08,5,8,0.25xMIC,1,drug_70
15,B06,2,6,D10,4,10,0.000xMIC,1,drug_70
15,B07,2,7,F10,6,10,0.000xMIC,2,drug_70
15,B08,2,8,B09,2,9,0.125xMIC,1,drug_70
15,B09,2,9,C05,3,5,2xMIC,1,drug_70
15,B10,2,10,D09,4,9,0.125xMIC,2,drug_70
15,C03,3,3,G05,7,5,2xMIC,2,drug_70
15,C04,3,4,B07,2,7,0.5xMIC,2,drug_70
15,C05,3,5,F09,6,9,0.125xMIC,3,drug_70
15,C06,3,6,C06,3,6,1xMIC,2,drug_70
15,C07,3,7,F03,6,3,8xMIC,1,drug_70
15,C08,3,8,B05,2,5,2xMIC,3,drug_70
15,C09,3,9,E06,5,6,1xMIC,3,drug_70
15,C10,3,10,B04,2,4,4xMIC,1,drug_70
15,D03,4,3,G06,7,6,1xMIC,4,drug_70
15,D04,4,4,E05,5,5,2xMIC,4,drug_70
15,D05,4,5,F08,6,8,0.25xMIC,2,drug_70
15,D06,4,6,F07,6,7,0.5xMIC,3,drug_70
15,D07,4,7,G03,7,3,8xMIC,2,drug_70
15,D08,4,8,D07,4,7,0.5xMIC,4,drug_70
15,D09,4,9,D05,4,5,2xMIC,5,drug_70
15,D10,4,10,G04,7,4,4xMIC,2,drug_70
15,E03,5,3,D06,4,6,1xMIC,5,drug_70
15,E04,5,4,C08,3,8,0.25xMIC,3,drug_70
15,E05,5,5,F06,6,6,1xMIC,6,drug_70
15,E06,5,6,E03,5,3,8xMIC,3,drug_70
15,E07,5,7,C09,3,9,0.125xMIC,4,drug_70
15,E08,5,8,G09,7,9,0.125xMIC,5,drug_70
15,E09,5,9,E04,5,4,4xMIC,3,drug_70
15,E10,5,10,D03,4,3,8xMIC,4,drug_70
15,F03,6,3,G08,7,8,0.25xMIC,4,drug_70
15,F04,6,4,C03,3,3,8xMIC,5,drug_70
15,F05,6,5,B03,2,3,8xMIC,6,drug_70
15,F06,6,6,G10,7,10,0.000xMIC,3,drug_70
15,F07,6,7,E09,5,9,0.125xMIC,6,drug_70
15,F08,6,8,D08,4,8,0.25xMIC,5,drug_70
15,F09,6,9,F04,6,4,4xMIC,4,drug_70
15,F10,6,10,C10,3,10,0.000xMIC,4,drug_70
15,G03,7,3,G07,7,7,0.5xMIC,5,drug_70
15,G04,7,4,B08,2,8,0.25xMIC,6,drug_70
15,G05,7,5,E07,5,7,0.5xMIC,6,drug_70
15,G06,7,6,B10,2,10,0.000xMIC,5,drug_70
15,G07,7,7,C04,3,4,4xMIC,5,drug_70
15,G08,7,8,F05,6,5,2xMIC,6,drug_70
15,G09,7,9,E10,5,10,0.000xMIC,6,drug_70
15,G10,7,10,D04,4,4,4xMIC,6,drug_70
16,B03,2,3,F04,6,4,4xMIC,1,drug_71
16,B04,2,4,B06,2,6,1xMIC,1,drug_71
16,B05,2,5,G03,7,3,8xMIC,1,drug_71
16,B06,2,6,G06,7,6,1xMIC,2,drug_71
16,B07,2,7,D06,4,6,1xMIC,3,drug_71
16,B08,2,8,C08,3,8,0.25xMIC,1,drug_71
16,B09,2,9,E09,5,9,0.125xMIC,1,drug_71
16,B10,2,10,F08,6,8,0.25xMIC,2,drug_71
16,C03,3,3,E08,5,8,0.25xMIC,3,drug_71
16,C04,3,4,F07,6,7,0.5xMIC,1,drug_71
16,C05,3,5,B04,2,4,4xMIC,2,drug_71
16,C06,3,6,E03,5,3,8xMIC,2,drug_71
16,C07,3,7,C09,3,9,0.125xMIC,2,drug_71
16,C08,3,8,E10,5,10,0.000xMIC,1,drug_71
16,C09,3,9,C03,3,3,8xMIC,3,drug_71
16,C10,3,10,G08,7,8,0.25xMIC,4,drug_71
16,D03,4,3,E04,5,4,4xMIC,3,drug_71
16,D04,4,4,D04,4,4,4xMIC,4,drug_71
16,D05,4,5,C07,3,7,0.5xMIC,2,drug_71
16,D06,4,6,D07,4,7,0.5xMIC,3,drug_71
16,D07,4,7,B03,2,3,8xMIC,4,drug_71
16,D08,4,8,E07,5,7,0.5xMIC,4,drug_71
16,D09,4,9,D08,4,8,0.25xMIC,5,drug_71
16,D10,4,10,D03,4,3,8xMIC,5,drug_71
16,E03,5,3,G04,7,4,4xMIC,5,drug_71
16,E04,5,4,D09,4,9,0.125xMIC,3,drug_71
16,E05,5,5,G07,7,7,0.5xMIC,5,drug_71
16,E06,5,6,F06,6,6,1xMIC,4,drug_71
16,E07,5,7,F10,6,10,0.000xMIC,2,drug_71
16,E08,5,8,C04,3,4,4xMIC,6,drug_71
16,E09,5,9,F05,6,5,2xMIC,1,drug_71
16,E10,5,10,C10,3,10,0.000xMIC,3,drug_71
16,F03,6,3,D10,4,10,0.000xMIC,4,drug_71
16,F04,6,4,E06,5,6,1xMIC,5,drug_71
16,F05,6,5,G05,7,5,2xMIC,2,drug_71
16,F06,6,6,B08,2,8,0.25xMIC,6,drug_71
16,F07,6,7,B07,2,7,0.5xMIC,6,drug_71
16,F08,6,8,E05,5,5,2xMIC,3,drug_71
16,F09,6,9,G10,7,10,0.000xMIC,5,drug_71
16,F10,6,10,D05,4,5,2xMIC,4,drug_71
16,G03,7,3,C06,3,6,1xMIC,6,drug_71
16,G04,7,4,B09,2,9,0.125xMIC,4,drug_71
16,G05,7,5,B10,2,10,0.000xMIC,6,drug_71
16,G06,7,6,G09,7,9,0.125xMIC,5,drug_71
16,G07,7,7,C05,3,5,2xMIC,5,drug_71
16,G08,7,8,B05,2,5,2xMIC,6,drug_71
16,G09,7,9,F03,6,3,8xMIC,6,drug_71
16,G10,7,10,F09,6,9,0.125xMIC,6,drug_71
17,B03,2,3,G03,7,3,8xMIC,1,drug_72
17,B04,2,4,F03,6,3,8xMIC,2,drug_72
17,B05,2,5,E04,5,4,4xMIC,1,drug_72
17,B06,2,6,E09,5,9,0.125xMIC,1,drug_72
17,B07,2,7,E10,5,10,0.000xMIC,1,drug_72
17,B08,2,8,C08,3,8,0.25xMIC,1,drug_72
17,B09,2,9,B10,2,10,0.000xMIC,2,drug_72
17,B10,2,10,B06,2,6,1xMIC,1,drug_72
17,C03,3,3,E08,5,8,0.25xMIC,2,drug_72
17,C04,3,4,D08,4,8,0.25xMIC,3,drug_72
17,C05,3,5,B05,2,5,2xMIC,1,drug_72
17,C06,3,6,G10,7,10,0.000xMIC,3,drug_72
17,C07,3,7,D05,4,5,2xMIC,2,drug_72
17,C08,3,8,G06,7,6,1xMIC,2,drug_72
17,C09,3,9,G08,7,8,0.25xMIC,4,drug_72
17,C10,3,10,D04,4,4,4xMIC,2,drug_72
17,D03,4,3,B03,2,3,8xMIC,3,drug_72
17,D04,4,4,E06,5,6,1xMIC,3,drug_72
17,D05,4,5,B07,2,7,0.5xMIC,1,drug_72
17,D06,4,6,F06,6,6,1xMIC,4,drug_72
17,D07,4,7,F10,6,10,0.000xMIC,4,drug_72
17,D08,4,8,B04,2,4,4xMIC,3,drug_72
17,D09,4,9,F09,6,9,0.125xMIC,2,drug_72
17,D10,4,10,G07,7,7,0.5xMIC,2,drug_72
17,E03,5,3,D03,4,3,8xMIC,4,drug_72
17,E04,5,4,F04,6,4,4xMIC,4,drug_72
17,E05,5,5,F08,6,8,0.25xMIC,5,drug_72
17,E06,5,6,E07,5,7,0.5xMIC,3,drug_72
17,E07,5,7,C09,3,9,0.125xMIC,3,drug_72
17,E08,5,8,D10,4,10,0.000xMIC,5,drug_72
17,E09,5,9,G05,7,5,2xMIC,3,drug_72
17,E10,5,10,E03,5,3,8xMIC,5,drug_72
17,F03,6,3,C07,3,7,0.5xMIC,4,drug_72
17,F04,6,4,D09,4,9,0.125xMIC,4,drug_72
17,F05,6,5,G04,7,4,4xMIC,5,drug_72
17,F06,6,6,B09,2,9,0.125xMIC,5,drug_72
17,F07,6,7,E05,5,5,2xMIC,4,drug_72
17,F08,6,8,C03,3,3,8xMIC,6,drug_72
17,F09,6,9,F05,6,5,2xMIC,5,drug_72
17,F10,6,10,C04,3,4,4xMIC,6,drug_72
17,G03,7,3,C10,3,10,0.000xMIC,6,drug_72
17,G04,7,4,F07,6,7,0.5xMIC,5,drug_72
17,G05,7,5,D06,4,6,1xMIC,5,drug_72
17,G06,7,6,D07,4,7,0.5xMIC,6,drug_72
17,G07,7,7,C06,3,6,1xMIC,6,drug_72
17,G08,7,8,B08,2,8,0.25xMIC,6,drug_72
17,G09,7,9,C05,3,5,2xMIC,6,drug_72
17,G10,7,10,G09,7,9,0.125xMIC,6,drug_72
18,B03,2,3,C09,3,9,0.125xMIC,1,drug_73
18,B04,2,4,G04,7,4,4xMIC,1,drug_73
18,B05,2,5,F08,6,8,0.25xMIC,1,drug_73
18,B06,2,6,F09,6,9,0.125xMIC,2,drug_73
18,B07,2,7,B07,2,7,0.5xMIC,1,drug_73
18,B08,2,8,C10,3,10,0.000xMIC,1,drug_73
18,B09,2,9,D05,4,5,2xMIC,1,drug_73
18,B10,2,10,G03,7,3,8xMIC,1,drug_73
18,C03,3,3,G05,7,5,2xMIC,2,drug_73
18,C04,3,4,E06,5,6,1xMIC,1,drug_73
18,C05,3,5,C05,3,5,2xMIC,3,drug_73
18,C06,3,6,G09,7,9,0.125xMIC,3,drug_73
18,C07,3,7,D09,4,9,0.125xMIC,4,drug_73
18,C08,3,8,D06,4,6,1xMIC,2,drug_73
18,C09,3,9,F03,6,3,8xMIC,2,drug_73
18,C10,3,10,B03,2,3,8xMIC,3,drug_73
18,D03,4,3,E03,5,3,8xMIC,4,drug_73
18,D04,4,4,D04,4,4,4xMIC,2,drug_73
18,D05,4,5,E07,5,7,0.5xMIC,2,drug_73
18,D06,4,6,F05,6,5,2xMIC,4,drug_73
18,D07,4,7,G10,7,10,0.000xMIC,2,drug_73
18,D08,4,8,F06,6,6,1xMIC,3,drug_73
18,D09,4,9,E08,5,8,0.25xMIC,2,drug_73
18,D10,4,10,G07,7,7,0.5xMIC,3,drug_73
18,E03,5,3,F04,6,4,4xMIC,3,drug_73
18,E04,5,4,F07,6,7,0.5xMIC,4,drug_73
18,E05,5,5,C03,3,3,8xMIC,5,drug_73
18,E06,5,6,B06,2,6,1xMIC,4,drug_73
18,E07,5,7,D03,4,3,8xMIC,6,drug_73
18,E08,5,8,B10,2,10,0.000xMIC,3,drug_73
18,E09,5,9,C08,3,8,0.25xMIC,3,drug_73
18,E10,5,10,C07,3,7,0.5xMIC,5,drug_73
18,F03,6,3,D10,4,10,0.000xMIC,4,drug_73
18,F04,6,4,B05,2,5,2xMIC,5,drug_73
18,F05,6,5,D08,4,8,0.25xMIC,4,drug_73
18,F06,6,6,E04,5,4,4xMIC,4,drug_73
18,F07,6,7,F10,6,10,0.000xMIC,5,drug_73
18,F08,6,8,B08,2,8,0.25xMIC,5,drug_73
18,F09,6,9,E05,5,5,2xMIC,6,drug_73
18,F10,6,10,B04,2,4,4xMIC,5,drug_73
18,G03,7,3,C06,3,6,1xMIC,5,drug_73
18,G04,7,4,B09,2,9,0.125xMIC,5,drug_73
18,G05,7,5,D07,4,7,0.5xMIC,6,drug_73
18,G06,7,6,C04,3,4,4xMIC,6,drug_73
18,G07,7,7,G08,7,8,0.25xMIC,6,drug_73
18,G08,7,8,G06,7,6,1xMIC,6,drug_73
18,G09,7,9,E10,5,10,0.000xMIC,6,drug_73
18,G10,7,10,E09,5,9,0.125xMIC,6,drug_73
6,B03,2,3,D09,4,9,0.125xMIC,1,drug_74
6,B04,2,4,D10,4,10,0.000xMIC,1,drug_74
6,B05,2,5,F06,6,6,1xMIC,1,drug_74
6,B06,2,6,F09,6,9,0.125xMIC,2,drug_74
6,B07,2,7,E03,5,3,8xMIC,1,drug_74
6,B08,2,8,G05,7,5,2xMIC,1,drug_74
6,B09,2,9,G04,7,4,4xMIC,1,drug_74
6,B10,2,10,F10,6,10,0.000xMIC,2,drug_74
6,C03,3,3,G10,7,10,0.000xMIC,3,drug_74
6,C04,3,4,C03,3,3,8xMIC,2,drug_74
6,C05,3,5,B10,2,10,0.000xMIC,4,drug_74
6,C06,3,6,C06,3,6,1xMIC,2,drug_74
6,C07,3,7,E08,5,8,0.25xMIC,1,drug_74
6,C08,3,8,C07,3,7,0.5xMIC,1,drug_74
6,C09,3,9,E06,5,6,1xMIC,3,drug_74
6,C10,3,10,E10,5,10,0.000xMIC,5,drug_74
6,D03,4,3,B03,2,3,8xMIC,3,drug_74
6,D04,4,4,B08,2,8,0.25xMIC,2,drug_74
6,D05,4,5,B04,2,4,4xMIC,2,drug_74
6,D06,4,6,C10,3,10,0.000xMIC,6,drug_74
6,D07,4,7,B07,2,7,0.5xMIC,2,drug_74
6,D08,4,8,F07,6,7,0.5xMIC,3,drug_74
6,D09,4,9,D06,4,6,1xMIC,4,drug_74
6,D10,4,10,G08,7,8,0.25xMIC,3,drug_74
6,E03,5,3,F08,6,8,0.25xMIC,4,drug_74
6,E04,5,4,G03,7,3,8xMIC,4,drug_74
6,E05,5,5,E04,5,4,4xMIC,3,drug_74
6,E06,5,6,E05,5,5,2xMIC,2,drug_74
6,E07,5,7,D04,4,4,4xMIC,4,drug_74
6,E08,5,8,F03,6,3,8xMIC,5,drug_74
6,E09,5,9,D03,4,3,8xMIC,6,drug_74
6,E10,5,10,G06,7,6,1xMIC,5,drug_74
6,F03,6,3,C04,3,4,4xMIC,5,drug_74
6,F04,6,4,B09,2,9,0.125xMIC,3,drug_74
6,F05,6,5,D05,4,5,2xMIC,3,drug_74
6,F06,6,6,B06,2,6,1xMIC,6,drug_74
6,F07,6,7,E07,5,7,0.5xMIC,4,drug_74
6,F08,6,8,B05,2,5,2xMIC,4,drug_74
6,F09,6,9,F05,6,5,2xMIC,5,drug_74
6,F10,6,10,E09,5,9,0.125xMIC,4,drug_74
6,G03,7,3,D08,4,8,0.25xMIC,5,drug_74
6,G04,7,4,C05,3,5,2xMIC,6,drug_74
6,G05,7,5,G09,7,9,0.125xMIC,5,drug_74
6,G06,7,6,C08,3,8,0.25xMIC,6,drug_74
6,G07,7,7,C09,3,9,0.125xMIC,6,drug_74
6,G08,7,8,G07,7,7,0.5xMIC,5,drug_74
6,G09,7,9,D07,4,7,0.5xMIC,6,drug_74
6,G10,7,10,F04,6,4,4xMIC,6,drug_74
22,B03,2,3,C07,3,7,0.5xMIC,1,drug_75
22,B04,2,4,C06,3,6,1xMIC,1,drug_75
22,B05,2,5,B10,2,10,0.000xMIC,1,drug_75
22,B06,2,6,C03,3,3,8xMIC,1,drug_75
22,B07,2,7,B07,2,7,0.5xMIC,2,drug_75
22,B08,2,8,D07,4,7,0.5xMIC,3,drug_75
22,B09,2,9,D04,4,4,4xMIC,1,drug_75
22,B10,2,10,D06,4,6,1xMIC,2,drug_75
22,C03,3,3,F04,6,4,4xMIC,2,drug_75
22,C04,3,4,C09,3,9,0.125xMIC,1,drug_75
22,C05,3,5,F05,6,5,2xMIC,1,drug_75
22,C06,3,6,G03,7,3,8xMIC,2,drug_75
22,C07,3,7,E08,5,8,0.25xMIC,1,drug_75
22,C08,3,8,F06,6,6,1xMIC,3,drug_75
22,C09,3,9,C05,3,5,2xMIC,2,drug_75
22,C10,3,10,C08,3,8,0.25xMIC,2,drug_75
22,D03,4,3,G08,7,8,0.25xMIC,3,drug_75
22,D04,4,4,D09,4,9,0.125xMIC,2,drug_75
22,D05,4,5,B06,2,6,1xMIC,4,drug_75
22,D06,4,6,B04,2,4,4xMIC,3,drug_75
22,D07,4,7,F07,6,7,0.5xMIC,4,drug_75
22,D08,4,8,E03,5,3,8xMIC,3,drug_75
22,D09,4,9,E10,5,10,0.000xMIC,2,drug_75
22,D10,4,10,E07,5,7,0.5xMIC,5,drug_75
22,E03,5,3,G09,7,9,0.125xMIC,3,drug_75
22,E04,5,4,B05,2,5,2xMIC,3,drug_75
22,E05,5,5,D08,4,8,0.25xMIC,4,drug_75
22,E06,5,6,E05,5,5,2xMIC,4,drug_75
22,E07,5,7,E04,5,4,4xMIC,4,drug_75
22,E08,5,8,G07,7,7,0.5xMIC,6,drug_75
22,E09,5,9,C10,3,10,0.000xMIC,3,drug_75
22,E10,5,10,G10,7,10,0.000xMIC,4,drug_75
22,F03,6,3,G05,7,5,2xMIC,5,drug_75
22,F04,6,4,F03,6,3,8xMIC,4,drug_75
22,F05,6,5,E09,5,9,0.125xMIC,4,drug_75
22,F06,6,6,F08,6,8,0.25xMIC,5,drug_75
22,F07,6,7,B03,2,3,8xMIC,5,drug_75
22,F08,6,8,B08,2,8,0.25xMIC,6,drug_75
22,F09,6,9,E06,5,6,1xMIC,5,drug_75
22,F10,6,10,F09,6,9,0.125xMIC,5,drug_75
22,G03,7,3,G06,7,6,1xMIC,6,drug_75
22,G04,7,4,C04,3,4,4xMIC,5,drug_75
22,G05,7,5,F10,6,10,0.000xMIC,5,drug_75
22,G06,7,6,G04,7,4,4xMIC,6,drug_75
22,G07,7,7,D10,4,10,0.000xMIC,6,drug_75
22,G08,7,8,B09,2,9,0.125xMIC,6,drug_75
22,G09,7,9,D05,4,5,2xMIC,6,drug_75
22,G10,7,10,D03,4,3,8xMIC,6,drug_75
19,B03,2,3,G10,7,10,0.000xMIC,1,drug_76
19,B04,2,4,F06,6,6,1xMIC,1,drug_76
19,B05,2,5,B09,2,9,0.125xMIC,1,drug_76
19,B06,2,6,C03,3,3,8xMIC,1,drug_76
19,B07,2,7,B10,2,10,0.000xMIC,2,drug_76
19,B08,2,8,C09,3,9,0.125xMIC,2,drug_76
19,B09,2,9,G04,7,4,4xMIC,1,drug_76
19,B10,2,10,D04,4,4,4xMIC,2,drug_76
19,C03,3,3,B08,2,8,0.25xMIC,1,drug_76
19,C04,3,4,G07,7,7,0.5xMIC,1,drug_76
19,C05,3,5,C05,3,5,2xMIC,1,drug_76
19,C06,3,6,B04,2,4,4xMIC,3,drug_76
19,C07,3,7,D10,4,10,0.000xMIC,3,drug_76
19,C08,3,8,B03,2,3,8xMIC,2,drug_76
